Sr. No.,Tender Id,T247 Id,Tender Number,Meril Ref No,New Govt Code,Distributor Master,Zonal Head Name,Front Line Sales,HO Name,Site Location,Tender Due Date,Pre Bid Meeting Date,Quantity,Uom,Sap Material Code,Model,Lob,Segment,Sales Cat,status,Remarks,Estimated Cost,Final Remarks,Bidder Company,Bidder Model,Bidder Price,Bidder Rank
1756,12423,94823026,,,,,,,,"Shivamogga, Karnataka, India",26-12-2025,,,,,,,,,N/A,,0,,,,,
1757,12425,94824364,GEM/2025/B/6910210,,,,,,,"Dehradun, Uttarakhand, India",01-12-2025,,6380,,,,,,,N/A,,0,,,,,
1758,12427,94825394, GEM/2025/B/6911932,,,,,,,"Mohali, Punjab, India",11-12-2025,,,,,,,,,N/A,,0,,,,,
1759,12428,94825479,2025_IMSRP_886381_1,,,,,,,"Raipur, Chhattisgarh, India",16-12-2025,25-11-2025,,,,,,,,N/A,,0,,,,,
1760,12429,94825742,GEM/2025/B/6910000,,,,,,,"Salem, Tamil Nadu, India",10-12-2025,ref to doc,42,,,,,,,N/A,,0,,,,,
1761,12430,94825777,2025_NAVY_735424_1,,,,,,,"Khordha, Orissa, India",11-12-2025,,,,,,,,,N/A,,0,,,,,
1762,12432,94825859,GEM/2025/B/6913395,,,,,,,"Jamshedpur, Jharkhand, India",11-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1763,12433,94826021,GEM/2025/B/6914297,,,,,,,"Thiruvananthapuram, Kerala, India",11-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1764,12434,94826070,GEM/2025/B/6876167,,,,,,,"Mumbai, Maharashtra, India",05-12-2025,ref to doc,1500,,,,,,,N/A,,0,,,,,
1765,12435,94826078,GEM/2025/B/6897097,,,,,,,"Mangalore, Karnataka, India",08-12-2025,ref to doc,5178,,,,,,,N/A,,0,,,,,
1766,12436,94826265,GEM/2025/B/6914013,,,,,,,"Mumbai, Maharashtra, India",11-12-2025,ref to doc,545,,,,,,,N/A,,0,,,,,
1767,12437,94826283,GEM/2025/B/6914110,,,,,,,"Mumbai, Maharashtra, India",11-12-2025,ref to doc,892,,,,,,,N/A,,0,,,,,
1768,12438,94826605,,,,,,,,"Kolkata, West Bengal, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1769,12442,94827781,,,,,,,,"Pakur, Jharkhand, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1770,12443,94828310,,,,,,,,"New Delhi, Delhi, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1771,12444,94828337,AIIMS/R/CS/CTVS1230/TE325/RC,,,,,,,"Raipur, Chhattisgarh, India",16-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1772,12445,94829719,,,,,,,,"Bankura, West Bengal, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1773,12446,94829726,,,,,,,,"Kolkata, West Bengal, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1774,12448,94829731,,,,,,,,"Medinipur, West Bengal, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1775,12450,94831523,"NO, MSO/Pur/2025/25497",,,,,,,"Faridkot, Punjab, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1776,12451,94835672, 27641,,,,,,,"Chandigarh, Punjab, India",19-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1777,12454,94836897,02256849,,,,,,,"Madurai, Tamil Nadu, India",30-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1778,12455,94836908,22255677A,,,,,,,"Sealdah, West Bengal, India",04-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1779,12456,94836911,02256765,,,,,,,"Ernakulam, Kerala, India",29-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1780,12457,94836923,02256758,,,,,,,"Madurai, Tamil Nadu, India",26-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1781,12458,94837080,08256698,,,,,,,"Bilaspur , Chhattisgarh, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1782,12459,94837096,18255524F,,,,,,,"Kapurthala, Punjab, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1783,12460,94837118,02256755,,,,,,,"Madurai, Tamil Nadu, India",26-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1784,12461,94837184,02256794,,,,,,,"Madurai, Tamil Nadu, India",30-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1785,12462,94837196,82254268,,,,,,,"New Delhi, Delhi, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1786,12463,94837249,02256639,,,,,,,"Madurai, Tamil Nadu, India",24-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1787,12464,94837294,09254267A,,,,,,,"Dehradun, Uttarakhand, India",03-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1788,12465,94837391,02256850,,,,,,,"Madurai, Tamil Nadu, India",30-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1789,12466,94837414,29252118A,,,,,,,"Chandrapur, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1790,12467,94837442,82252587D,,,,,,,"Lucknow, Uttar Pradesh, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1791,12468,94837464,02256727,,,,,,,"Ernakulam, Kerala, India",24-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1792,12469,94837670,H5251582,,,,,,,"Mumbai, Maharashtra, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1793,12470,94837703,H5251601,,,,,,,"Mumbai, Maharashtra, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1794,12471,94837713,H1251880,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1795,12472,94837725,H1251787A,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1796,12473,94837727,H5251600,,,,,,,"Mumbai, Maharashtra, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1797,12474,94837741,52255925A,,,,,,,"Madurai, Tamil Nadu, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1798,12475,94837755,H1251879A,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1799,12476,94837877,H5251290,,,,,,,"Mumbai, Maharashtra, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1800,12477,94837881,H1251785A,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1801,12478,94837933,H5251605,,,,,,,"Mumbai, Maharashtra, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1802,12479,94837947,LD255309,,,,,,,"Hyderabad, Andhra Pradesh, India",12-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1803,12480,94837989,H5251611,,,,,,,"Mumbai, Maharashtra, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1804,12481,94837998,H1251831A,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1805,12482,94838015,H1251982A,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1806,12483,94838021,H5251292,,,,,,,"Mumbai, Maharashtra, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1807,12484,94838030,H1255246,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1808,12485,94838040,H1251837A,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1809,12486,94841151,,,,,,,,"Not Classified, Meghalaya, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1810,12488,94843078,15255318,,,,,,,"Raibareli, Uttar Pradesh, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1811,12489,94843103,H4255056,,,,,,,"Jodhpur, Rajasthan, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1812,12490,94843136,CH253563A,,,,,,,"Hubli, Karnataka, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1813,12491,94843236,22255310A,,,,,,,"Sealdah, West Bengal, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1814,12492,94843249,82255812A,,,,,,,"Kota, Rajasthan, India",23-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1815,12493,94843277,RS251061,,,,,,,"Rajkot, Gujarat, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1816,12494,94843563,GEM/2025/B/6915010,,,,,,,"Leh Ladakh, Jammu And Kashmir, India",01-12-2025,,40,,,,,,,N/A,,0,,,,,
1817,12495,94843574,GEM/2025/B/6914823,,,,,,,"Thoubal, Manipur, India",12-12-2025,ref to doc,15,,,,,,,N/A,,0,,,,,
1818,12496,94843586,GEM/2025/B/6914948,,,,,,,"Poonch, Jammu And Kashmir, India",01-12-2025,25-11-2025,455,,,,,,,N/A,,0,,,,,
1819,12500,94843673,GEM/2025/B/6914641,,,,,,,"Leh Ladakh, Jammu And Kashmir, India",01-12-2025,,7,,,,,,,N/A,,0,,,,,
1820,12501,94843735,2025_NAVY_729727_1,,,,,,,"Khordha, Orissa, India",12-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1821,12502,94843738,2025_ARMY_740770_2,,,,,,,"Hyderabad, Telangana, India",13-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1822,12503,94843746,2025_ARMY_740750_2,,,,,,,"Hyderabad, Telangana, India",12-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1823,12504,94843754,2025_NAVY_735981_1,,,,,,,"Khordha, Orissa, India",12-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1824,12507,94848186,,,,,,,,"Ernakulam, Kerala, India",03-12-2025,,,,,,,,,N/A,,0,,,,,
1825,12508,94855357,2025_NAVY_740854_1,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1826,12515,94837101,02256838,,,,,,,"Madurai, Tamil Nadu, India",29-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1827,12516,94837471,02256837,,,,,,,"Ernakulam, Kerala, India",29-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1828,12517,94837878,CH256553,,,,,,,"Multi Location, Multi State, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1829,12518,94837964,H5251651,,,,,,,"Mumbai, Maharashtra, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1830,12519,94838038,H5251281,,,,,,,"Mumbai, Maharashtra, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1831,12520,94842872,CH256548A,,,,,,,"Mysore, Karnataka, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1832,12521,94843089,CH253164A,,,,,,,"Mysore, Karnataka, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1833,12522,94843111,CH256345A,,,,,,,"Mysore, Karnataka, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1834,12523,94843267,CH256498A,,,,,,,"Mysore, Karnataka, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1835,12524,94843659,GEM/2025/B/6913868,,,,,,,"Nagpur, Maharashtra, India",01-12-2025,,6715,,,,,,,N/A,,0,,,,,
1836,12525,94823873,,,,,,,,"Gaya, Bihar, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1837,12526,94834295,,,,,,,,"Multi Location, Multi State, India",10-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1838,12527,94843674,,,,,,,,"Nagpur, Maharashtra, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1839,12529,94856810,2025_NAVY_740863_1,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1840,12530,94856811,2025_NAVY_740876_1,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1841,12531,94857453,GEM/2025/B/6846339,,,,,,,"Coimbatore, Tamil Nadu, India",12-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1842,12532,94857642,GEM/2025/B/6803534,,,,,,,"Bangalore, Karnataka, India",12-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1843,12533,94857658,GEM/2025/B/6876478,,,,,,,"Kanpur, Uttar Pradesh, India",01-12-2025,ref to doc,3,,,,,,,N/A,,0,,,,,
1844,12535,94858627,GEM/2025/B/6915424,,,,,,,"Darjeeling, West Bengal, India",01-12-2025,ref to doc,13,,,,,,,N/A,,0,,,,,
1845,12536,94858638,GEM/2025/B/6913122,,,,,,,"Hassan, Karnataka, India",06-12-2025,ref to doc,89200,,,,,,,N/A,,0,,,,,
1846,12538,94858689,GEM/2025/B/6912876,,,,,,,"Varanasi, Uttar Pradesh, India",12-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1847,12541,94858900,GEM/2025/B/6821316,,,,,,,"Tirunelvelli, Tamil Nadu, India",12-12-2025,ref to doc,3,,,,,,,N/A,,0,,,,,
1848,12542,94858940,GEM/2025/B/6909373,,,,,,,"Kanpur, Uttar Pradesh, India",12-12-2025,ref to doc,3211,,,,,,,N/A,,0,,,,,
1849,12543,94858966,GEM/2025/B/6909547,,,,,,,"Thiruvananthapuram, Kerala, India",06-12-2025,ref to doc,4042,,,,,,,N/A,,0,,,,,
1850,12546,94859043,GEM/2025/B/6859282,,,,,,,"Kanpur, Uttar Pradesh, India",01-12-2025,ref to doc,75,,,,,,,N/A,,0,,,,,
1851,12547,94859044,GEM/2025/B/6859301,,,,,,,"Kanpur, Uttar Pradesh, India",01-12-2025,ref to doc,75,,,,,,,N/A,,0,,,,,
1852,12548,94859048,GEM/2025/B/6859375,,,,,,,"Kanpur, Uttar Pradesh, India",01-12-2025,ref to doc,75,,,,,,,N/A,,0,,,,,
1853,12549,94859067,GEM/2025/B/6915498,,,,,,,"Uttara Kannada, Karnataka, India",12-12-2025,ref to doc,60,,,,,,,N/A,,0,,,,,
1854,12551,94859528,GEM/2025/B/6914912,,,,,,,"Lucknow, Uttar Pradesh, India",01-12-2025,ref to doc,14,,,,,,,N/A,,0,,,,,
1855,12553,94859887,2025_NAVY_740865_1,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1856,12554,94860688,2025_NAVY_740904_1,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1857,12555,94860689,2025_NAVY_740899_1,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1858,12556,94860690,2025_NAVY_740914_1,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1859,12557,94863044,2025_DME_821042_1,,,,,,,"Kottayam, Kerala, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1860,12559,94863264,2025_NAVY_740917_1,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1861,12561,94863409,2025_IITK_886537_1,,,,,,,"Kanpur, Uttar Pradesh, India",19-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1862,12562,94863437,2025_TMC_886614_1,,,,,,,"Muzaffarpur, Bihar, India",02-12-2025,25-11-2025,,,,,,,,N/A,,0,,,,,
1863,12564,94857620,GEM/2025/B/6915434,,,,,,,"Kanpur, Uttar Pradesh, India",01-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1864,12565,94857656,GEM/2025/B/6876413,,,,,,,"Kanpur, Uttar Pradesh, India",01-12-2025,ref to doc,6,,,,,,,N/A,,0,,,,,
1865,12566,94857699,GEM/2025/B/6876929,,,,,,,"Kanpur, Uttar Pradesh, India",01-12-2025,ref to doc,7,,,,,,,N/A,,0,,,,,
1866,12567,94858579,GEM/2025/B/6891745,,,,,,,"Hyderabad, Telangana, India",01-12-2025,ref to doc,405104,,,,,,,N/A,,0,,,,,
1867,12568,94858636,GEM/2025/B/6890266,,,,,,,"Siliguri, West Bengal, India",01-12-2025,ref to doc,39753,,,,,,,N/A,,0,,,,,
1868,12570,94864233,GEM/2025/B/6898694,,,,,,,"Kishtwar, Jammu And Kashmir, India",01-12-2025,ref to doc,6557,,,,,,,N/A,,0,,,,,
1869,12571,94864696,GEM/2025/B/6904186,,,,,,,"Kishtwar, Jammu And Kashmir, India",01-12-2025,ref to doc,16326,,,,,,,N/A,,0,,,,,
1870,12575,94857406,GEM/2025/B/6915841,,,,,,,"North 24 Pargana, West Bengal, India",12-12-2025,ref to doc,118,,,,,,,N/A,,0,,,,,
1871,12576,94858847,GEM/2025/B/6901064,,,,,,,"Dhemaji, Assam, India",01-12-2025,,143,,,,,,,N/A,,0,,,,,
1872,12579,94863482,GEM/2025/B/6886709,,,,,,,"Kanpur, Uttar Pradesh, India",28-11-2025,,4000,,,,,,,N/A,,0,,,,,
1873,12584,94864101,GEM/2025/B/6908449,,,,,,,"Rajkot, Gujarat, India",12-12-2025,,450,,,,,,,N/A,,0,,,,,
1874,12585,94864306,GEM/2025/B/6831223,,,,,,,"Not Classified, Andaman And Nicobar Islands, India",01-12-2025,,1905,,,,,,,N/A,,0,,,,,
1875,12586,94864376,GEM/2025/B/6915740,,,,,,,"Gwalior, Madhya Pradesh, India",01-12-2025,,12,,,,,,,N/A,,0,,,,,
1876,12587,94864400,GEM/2025/B/6915927,,,,,,,"Gwalior, Madhya Pradesh, India",12-12-2025,,8,,,,,,,N/A,,0,,,,,
1877,12589,94864418,GEM/2025/B/6876902,,,,,,,"Hyderabad, Telangana, India",12-12-2025,,68000,,,,,,,N/A,,0,,,,,
1878,12590,94864471,GEM/2025/B/6767051,,,,,,,"Bhopal, Madhya Pradesh, India",12-12-2025,,1,,,,,,,N/A,,0,,,,,
1879,12591,94864535,,,,,,,,"Hassan, Karnataka, India",03-12-2025,,,,,,,,,N/A,,0,,,,,
1880,12592,94864549,GEM/2025/B/6916793,,,,,,,"Raipur, Chhattisgarh, India",12-12-2025,24-11-2025,1,,,,,,,N/A,,0,,,,,
1881,12597,94864663,GEM/2025/B/6917086,,,,,,,"Tinsukia, Assam, India",01-12-2025,,31685,,,,,,,N/A,,0,,,,,
1882,12600,94864703,GEM/2025/B/6913000,,,,,,,"Ahmedabad, Gujarat, India",06-12-2025,25-11-2025,1,,,,,,,N/A,,0,,,,,
1883,12601,94864723,GEM/2025/B/6835628,,,,,,,"Not Classified, Andaman And Nicobar Islands, India",02-12-2025,,36423,,,,,,,N/A,,0,,,,,
1884,12602,94864763,GEM/2025/B/6916214,,,,,,,"Kanpur, Uttar Pradesh, India",12-12-2025,,1,,,,,,,N/A,,0,,,,,
1885,12603,94864766,GEM/2025/B/6916211,,,,,,,"Bhopal, Madhya Pradesh, India",01-12-2025,ref to doc,800,,,,,,,N/A,,0,,,,,
1886,12604,94864856,GEM/2025/B/6916532,,,,,,,"Navi Mumbai, Maharashtra, India",12-12-2025,ref to doc,32,,,,,,,N/A,,0,,,,,
1887,12605,94864866,GEM/2025/B/6753949,,,,,,,"Ernakulam, Kerala, India",12-12-2025,ref to doc,10458,,,,,,,N/A,,0,,,,,
1888,12606,94865089,2025_RNTMC_514573_1,,,,,,,"Udaipur, Rajasthan, India",11-12-2025,25-11-2025,,,,,,,,N/A,,0,,,,,
1889,12607,94866261,,,,,,,,"Guwahati, Assam, India",10-12-2025,,,,,,,,,N/A,,0,,,,,
1890,12611,94867057,GEM/2025/B/6917380,,,,,,,"Navsari, Gujarat, India",01-12-2025,,200,,,,,,,N/A,,0,,,,,
1891,12613,94867128,GEM/2025/B/6918036,,,,,,,"Darjeeling, West Bengal, India",02-12-2025,,15,,,,,,,N/A,,0,,,,,
1892,12615,94867166,GEM/2025/B/6816574,,,,,,,"Pune, Maharashtra, India",01-12-2025,,150,,,,,,,N/A,,0,,,,,
1893,12616,94867248,GEM/2025/B/6917249,,,,,,,"New Delhi, Delhi, India",15-12-2025,27-11-2025,118950000,,,,,,,N/A,,0,,,,,
1894,12619,94867497,GEM/2025/B/6917843,,,,,,,"Dehradun, Uttarakhand, India",02-12-2025,,85,,,,,,,N/A,,0,,,,,
1895,12622,94867655,GEM/2025/B/6918185,,,,,,,"Bangalore, Karnataka, India",01-12-2025,,5,,,,,,,N/A,,0,,,,,
1896,12623,94867663,GEM/2025/B/6918188,,,,,,,"Chandigarh Ut, Chandigarh, India",12-12-2025,,330,,,,,,,N/A,,0,,,,,
1897,12626,94870754,GEM/2025/B/6919398,,,,,,,"Bangalore, Karnataka, India",12-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1898,12628,94859562,GEM/2025/B/6915655,,,,,,,"Doda, Jammu And Kashmir, India",01-12-2025,ref to doc,7911,,,,,,,N/A,,0,,,,,
1899,12629,94864235,GEM/2025/B/6898874,,,,,,,"Kishtwar, Jammu And Kashmir, India",01-12-2025,29-11-2025,16326,,,,,,,N/A,,0,,,,,
1900,12630,94864482,GEM/2025/B/6904867,,,,,,,"Korba, Chhattisgarh, India",02-12-2025,,1,,,,,,,N/A,,0,,,,,
1901,12631,94864689,GEM/2025/B/6904098,,,,,,,"Kishtwar, Jammu And Kashmir, India",01-12-2025,29-11-2025,11706,,,,,,,N/A,,0,,,,,
1902,12632,94864697,GEM/2025/B/6904253,,,,,,,"Kishtwar, Jammu And Kashmir, India",01-12-2025,29-11-2025,11706,,,,,,,N/A,,0,,,,,
1903,12633,94870590,GEM/2025/B/6917384,,,,,,,"Nagpur, Maharashtra, India",04-12-2025,ref to doc,5675,,,,,,,N/A,,0,,,,,
1904,12635,94865738,,,,,,,,"Hyderabad, Telangana, India",15-12-2025,,,,,,,,,N/A,,0,,,,,
1905,12637,94867929,GEM/2025/B/6741673,,,,,,,"Chennai, Tamil Nadu, India",06-12-2025,,51511,,,,,,,N/A,,0,,,,,
1906,12638,94872566,2025_BRBCL_101763_1,,,,,,,"Nabinagar, Bihar, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1907,12639,94875852,Notice Inviting e-Tender No.16-of GM (T) 2025-26,,,,,,,"Kolkata, West Bengal, India",18-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1908,12640,94902893,,,,,,,,"Guwahati, Assam, India",09-12-2025,,,,,,,,,N/A,,0,,,,,
1909,12644,94872608,2025_DoTE_623572_1,,,,,,,"Chennai, Tamil Nadu, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1910,12646,94885625,CH253514,,,,,,,"Hubli, Karnataka, India",05-12-2025,,,,,,,,,N/A,,0,,,,,
1911,12647,94886159,82259342A,,,,,,,"New Delhi, Delhi, India",08-12-2025,,,,,,,,,N/A,,0,,,,,
1912,12649,94867900,GEM/2025/B/6882346,,,,,,,"Bhubaneswar, Orissa, India",03-12-2025,,1,,,,,,,N/A,,0,,,,,
1913,12650,94867931,GEM/2025/B/6809719,,,,,,,"Kollam, Kerala, India",12-12-2025,,138,,,,,,,N/A,,0,,,,,
1914,12653,94867819,GEM/2025/B/6912113,,,,,,,"Hyderabad, Telangana, India",02-12-2025,,4200,,,,,,,N/A,,0,,,,,
1915,12655,94866671,2025_DME_821079_1,,,,,,,"Kottayam, Kerala, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1916,12656,94870998,GEM/2025/B/6912351,,,,,,,"Indore, Madhya Pradesh, India",15-12-2025,,1,,,,,,,N/A,,0,,,,,
1917,12657,94874739,,,,,,,,"Multi Location, Multi State, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1918,12658,94885399,22255672,,,,,,,"Sealdah, West Bengal, India",08-12-2025,,,,,,,,,N/A,,0,,,,,
1919,12659,94886562,82254357B,,,,,,,"New Delhi, Delhi, India",08-12-2025,,,,,,,,,N/A,,0,,,,,
1920,12661,94884963,92257250A,,,,,,,"Jhansi, Uttar Pradesh, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1921,12662,94868942,Enquiry No: IITK/PHY/2025/AK/GTE/04,,,,,,,"Multi Location, Multi State, India",19-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1922,12663,94870346,2025_DMER5_121378_1,,,,,,,"Kangra, Himachal Pradesh, India",05-12-2025,,,,,,,,,N/A,,0,,,,,
1923,12664,94885862,CH253698,,,,,,,"Hubli, Karnataka, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1924,12665,94885969,20251177A,,,,,,,"Raipur, Chhattisgarh, India",12-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1925,12666,94885689,82259344B,,,,,,,"New Delhi, Delhi, India",09-12-2025,,,,,,,,,N/A,,0,,,,,
1926,12667,94867684,GEM/2025/B/6918322,,,,,,,"Hailakandi, Assam, India",01-12-2025,,310,,,,,,,N/A,,0,,,,,
1927,12668,94878641,231 H/ MDX/5/0231P1,,,,,,,"Haridwar, Uttarakhand, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1928,12669,94885886,AP255473D,,,,,,,"Haldia, West Bengal, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1929,12670,94891298,,,,,,,,"Kolkata, West Bengal, India",05-01-2026,ref to doc,,,,,,,,N/A,,0,,,,,
1930,12671,94874748,AIIMS/R/CS/CTVS1230/TE325/RC,,,,,,,"Raipur, Chhattisgarh, India",16-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1931,12672,94870789,GEM/2025/B/6919115,,,,,,,"Guwahati, Assam, India",12-12-2025,,13,,,,,,,N/A,,0,,,,,
1932,12673,94850981,,,,,,,,"Dumka, Jharkhand, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1933,12678,94878667,BPE2500036,,,,,,,"Bhopal, Madhya Pradesh, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1934,12680,94875833,,,,,,,,"Kolkata, West Bengal, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1935,12682,94887565,2025_DHE_954733_1,,,,,,,"Bardhaman, West Bengal, India",18-12-2025,,,,,,,,,N/A,,0,,,,,
1936,12685,94884919,2025_NAVY_740863_1,,,,,,,"Mumbai, Maharashtra, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1937,12686,94885673,92257245A,,,,,,,"Jhansi, Uttar Pradesh, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1938,12687,94885854,39256154,,,,,,,"Dhanbad, Jharkhand, India",27-11-2025,,,,,,,,,N/A,,0,,,,,
1939,12691,94869206,2025_RNTMC_514573_2,,,,,,,"Udaipur, Rajasthan, India",11-12-2025,25-11-2025,,,,,,,,N/A,,0,,,,,
1940,12693,94871971,,,,,,,,"Ludhiana, Punjab, India",30-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1941,12694,94885552,CH253694,,,,,,,"Bangalore, Karnataka, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1942,12695,94886547,09254124B,,,,,,,"Dhanbad, Jharkhand, India",09-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1943,12696,94885611,92257249A,,,,,,,"Jhansi, Uttar Pradesh, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1944,12697,94885684,CH253696,,,,,,,"Hubli, Karnataka, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
